frame,time_s,condition,controller,role,actor_id,blueprint,traffic_role,initial_lane_id,lane_name,lane_index,occupied_lane_indices,station_m,local_y_m,speed_mps,longitudinal_accel_mps2,leader_role,idm_gap_m,target_speed_mps,desired_speed_mps,time_headway_s
3924,0.05,true_threat,APF,occluder,121,vehicle.carlamotors.firetruck,occluder,-5,centre,1,[1],193.79112673597203,-205.25480517782503,18.634591322065976,0.15106223013240722,lead_centre,115.3143387521134,18.62269296371302,18.42783,1.163254
3924,0.05,true_threat,APF,lead_left,123,vehicle.tesla.model3,leader,-4,left,0,[0],314.5091763330596,-201.74977124584095,23.725205951167304,0.3725435377861722,,,23.713122079510967,24.333146,0.877731
3924,0.05,true_threat,APF,lead_centre,124,vehicle.nissan.patrol_2021,leader,-5,centre,1,[1],316.26305614400894,-205.25027176314566,21.4652684454618,0.8547970739382025,,,21.402992375283983,20.102401,0.907738
3924,0.05,true_threat,APF,lead_right,125,vehicle.tesla.model3,leader,-6,right,2,[2],317.85748132182636,-208.74995692583784,23.172582085804972,0.3492737408546159,,,23.163536044840594,23.765983,1.0518
3924,0.05,true_threat,APF,rear_centre,126,vehicle.nissan.patrol_2021,follower,-5,centre,1,[1],171.8297895273427,-205.24981538663994,19.259030634672275,0.9008410076115443,occluder,14.974797641018732,19.079270900544557,20.0,0.888602
3924,0.05,true_threat,APF,follower_1,127,vehicle.mercedes.coupe_2020,follower,-4,left,0,[0],145.00643344052662,-201.7894985516496,31.951748717132173,1.2520639763973296,ego,29.720517657301357,31.87038754227152,32.0,0.868232
3924,0.05,true_threat,APF,follower_2,128,vehicle.mercedes.coupe_2020,follower,-4,left,0,[0],109.92006653530265,-201.78915408481615,31.361468261245545,1.2477360690297663,follower_1,30.383202261787858,31.235883018417052,31.306896,0.898137
3924,0.05,true_threat,APF,follower_3,129,vehicle.audi.a2,follower,-4,left,0,[0],72.79779780292716,-201.75059423193903,28.23551332749014,5.638618748605041,follower_2,32.77250227276677,27.972890521380755,30.535483,0.93041
3924,0.05,true_threat,APF,follower_4,130,vehicle.mercedes.coupe_2020,follower,-4,left,0,[0],35.4572638733045,-201.79133247555734,29.951817365016232,1.2667291176413313,follower_3,33.240811550490776,29.734740293481956,29.801881,1.027143
3925,0.1,true_threat,APF,occluder,121,vehicle.carlamotors.firetruck,occluder,-5,centre,1,[1],194.72310309900362,-205.25477716006034,18.641730541158527,0.14278437783506776,lead_centre,115.45499429794474,18.63013348207242,18.42783,1.163254
3925,0.1,true_threat,APF,lead_left,123,vehicle.tesla.model3,leader,-4,left,0,[0],315.69612708292675,-201.74976305754583,23.74876743965285,0.47122977079874384,,,23.73156205473377,24.333146,0.877731
3925,0.1,true_threat,APF,lead_centre,124,vehicle.nissan.patrol_2021,leader,-5,centre,1,[1],317.33687823834947,-205.25030216760345,21.490462595647816,0.5038830102745339,,,21.445036093212796,20.102401,0.907738
3925,0.1,true_threat,APF,lead_right,125,vehicle.tesla.model3,leader,-6,right,2,[2],319.01675262994473,-208.74995818011809,23.195674359025013,0.4618454644221009,,,23.18076813871764,23.765983,1.0518
3925,0.1,true_threat,APF,rear_centre,126,vehicle.nissan.patrol_2021,follower,-5,centre,1,[1],172.7934431710625,-205.2498833740052,19.28625232171919,0.5444337421059443,occluder,14.944402098537175,19.119896103292955,20.0,0.888602
3925,0.1,true_threat,APF,follower_1,127,vehicle.mercedes.coupe_2020,follower,-4,left,0,[0],146.60546222220756,-201.78699993324437,31.999970193273242,0.9646752517390248,ego,29.78991533385239,31.932463008620967,32.0,0.868232
3925,0.1,true_threat,APF,follower_2,128,vehicle.mercedes.coupe_2020,follower,-4,left,0,[0],111.48953898703007,-201.7864977025792,31.40875988622483,0.9460715479954005,follower_1,30.41272808457579,31.297444307408647,31.306896,0.898137
3925,0.1,true_threat,APF,follower_3,129,vehicle.audi.a2,follower,-4,left,0,[0],74.2181164903692,-201.7505979851559,28.4909073220997,5.107879892051395,follower_2,32.93276458579956,28.25286214722032,30.535483,0.93041
3925,0.1,true_threat,APF,follower_4,130,vehicle.mercedes.coupe_2020,follower,-4,left,0,[0],36.95625577423783,-201.7880897854845,29.99885636207374,0.9410343982048059,follower_3,33.15102978304674,29.807636921434213,29.801881,1.027143
3926,0.15000000000000002,true_threat,APF,occluder,121,vehicle.carlamotors.firetruck,occluder,-5,centre,1,[1],195.65538464300408,-205.25476429697602,18.648444423538127,0.13427764396309652,lead_centre,115.59684002925368,18.637156615415815,18.42783,1.163254
3926,0.15000000000000002,true_threat,APF,lead_left,123,vehicle.tesla.model3,leader,-4,left,0,[0],316.8843290482188,-201.74973918362065,23.77296788955173,0.48400899910530787,,,23.75488611973469,24.333146,0.877731
3926,0.15000000000000002,true_threat,APF,lead_centre,124,vehicle.nissan.patrol_2021,leader,-5,centre,1,[1],318.4114937896751,-205.250332301381,21.501250539212247,0.21575887970134242,,,21.46981793485264,20.102401,0.907738
3926,0.15000000000000002,true_threat,APF,lead_right,125,vehicle.tesla.model3,leader,-6,right,2,[2],320.17730567106435,-208.7499437383575,23.22001213095525,0.4867554386432762,,,23.20355337077844,23.765983,1.0518
3926,0.15000000000000002,true_threat,APF,rear_centre,126,vehicle.nissan.patrol_2021,follower,-5,centre,1,[1],173.75795130171468,-205.24993581108052,19.299205129319198,0.2590561525237599,occluder,14.912724817848954,19.144330431956334,20.0,0.888602
3926,0.15000000000000002,true_threat,APF,follower_1,127,vehicle.mercedes.coupe_2020,follower,-4,left,0,[0],148.20653552534222,-201.7840428536718,32.03761602777431,0.7531010365817951,ego,29.85900801682854,31.98019496641612,32.0,0.868232
3926,0.15000000000000002,true_threat,APF,follower_2,128,vehicle.mercedes.coupe_2020,follower,-4,left,0,[0],113.0609949302639,-201.78339813878463,31.444783175900444,0.7206412276464259,follower_1,30.44228441452929,31.344176407029774,31.306896,0.898137
3926,0.15000000000000002,true_threat,APF,follower_3,129,vehicle.audi.a2,follower,-4,left,0,[0],75.64965038711956,-201.75059791241202,28.69739689505316,4.129791458920775,follower_2,33.08191835008495,28.50587815926955,30.535483,0.93041
3926,0.15000000000000002,true_threat,APF,follower_4,130,vehicle.mercedes.coupe_2020,follower,-4,left,0,[0],38.45718539551842,-201.78441918825837,30.033605460099285,0.6951572728546281,follower_3,33.07235656955544,29.863862853755922,29.801881,1.027143
3927,0.2,true_threat,APF,occluder,121,vehicle.carlamotors.firetruck,occluder,-5,centre,1,[1],196.58800186993358,-205.25472080179682,18.65471770956266,0.12546571759998926,lead_centre,115.73917403657882,18.643753344321112,18.42783,1.163254
3927,0.2,true_threat,APF,lead_left,123,vehicle.tesla.model3,leader,-4,left,0,[0],318.0735991338885,-201.74973020410644,23.79408034296953,0.4222490697040016,,,23.77884197071961,24.333146,0.877731
3927,0.2,true_threat,APF,lead_centre,124,vehicle.nissan.patrol_2021,leader,-5,centre,1,[1],319.48635348161145,-205.25036235187235,21.500058424204695,-0.023842290074866067,,,21.480428887052753,20.102401,0.907738
3927,0.2,true_threat,APF,lead_right,125,vehicle.tesla.model3,leader,-6,right,2,[2],321.33901838529073,-208.74994415977554,23.24175590930196,0.4348755670028605,,,23.22756654699878,23.765983,1.0518
3927,0.2,true_threat,APF,rear_centre,126,vehicle.nissan.patrol_2021,follower,-5,centre,1,[1],174.72276461333576,-205.25000340283623,19.300660435230693,0.029106117931114735,occluder,14.880498231197222,19.155843329949395,20.0,0.888602
3927,0.2,true_threat,APF,follower_1,127,vehicle.mercedes.coupe_2020,follower,-4,left,0,[0],149.80928717024673,-201.78071899059026,32.06713795658262,0.5905676823914211,ego,29.9276431027319,32.01720982790144,32.0,0.868232
3927,0.2,true_threat,APF,follower_2,128,vehicle.mercedes.coupe_2020,follower,-4,left,0,[0],114.63402242457195,-201.77999286307153,31.472138604844083,0.5472279477378509,follower_1,30.471901774430115,31.37983443912321,31.306896,0.898137
3927,0.2,true_threat,APF,follower_3,129,vehicle.audi.a2,follower,-4,left,0,[0],77.08940877069607,-201.75059503396352,28.843326238434525,2.918586867498077,follower_2,33.22184039656841,28.710129306032343,30.535483,0.93041
3927,0.2,true_threat,APF,follower_4,130,vehicle.mercedes.coupe_2020,follower,-4,left,0,[0],39.959564476746266,-201.78038188560413,30.05884226843612,0.5048456453499219,follower_3,33.002960845025214,29.906023137242556,29.801881,1.027143
3928,0.25,true_threat,APF,occluder,121,vehicle.carlamotors.firetruck,occluder,-5,centre,1,[1],197.52089376025566,-205.25469247170878,18.66053323310699,0.11631046881766288,lead_centre,115.88141650158569,18.649910282297938,18.42783,1.163254
3928,0.25,true_threat,APF,lead_left,123,vehicle.tesla.model3,leader,-4,left,0,[0],319.26378474164324,-201.7497056534807,23.809632874918016,0.31105064038455876,,,23.799740425260183,24.333146,0.877731
3928,0.25,true_threat,APF,lead_centre,124,vehicle.nissan.patrol_2021,leader,-5,centre,1,[1],320.56078592747895,-205.2503925481146,21.48863338252108,-0.2285008221983568,,,21.479256343464122,20.102401,0.907738
3928,0.25,true_threat,APF,lead_right,125,vehicle.tesla.model3,leader,-6,right,2,[2],322.50164662160216,-208.74992901008207,23.258286903285853,0.33061987974978585,,,23.24901946145476,23.765983,1.0518
3928,0.25,true_threat,APF,rear_centre,126,vehicle.nissan.patrol_2021,follower,-5,centre,1,[1],175.68739481429336,-205.25005579826845,19.29257708644264,-0.16166697689097886,occluder,14.848302146505667,19.156967045035294,20.0,0.888602
3928,0.25,true_threat,APF,follower_1,127,vehicle.mercedes.coupe_2020,follower,-4,left,0,[0],151.41328995249535,-201.77715056005604,32.089975095406636,0.4568253039037585,ego,29.99402000770936,32.045354239027276,32.0,0.868232
3928,0.25,true_threat,APF,follower_2,128,vehicle.mercedes.coupe_2020,follower,-4,left,0,[0],116.20816370110356,-201.7762667728134,31.49239880464624,0.40527723426924345,follower_1,30.501625925026595,31.40697521844493,31.306896,0.898137
3928,0.25,true_threat,APF,follower_3,129,vehicle.audi.a2,follower,-4,left,0,[0],78.53420255437018,-201.7505904377367,28.926177651953715,1.6570282702887742,follower_2,33.35510950729996,28.854322852989537,30.535483,0.93041
3928,0.25,true_threat,APF,follower_4,130,vehicle.mercedes.coupe_2020,follower,-4,left,0,[0],41.46298107228375,-201.77610008837263,30.07627282474243,0.34866997029019986,follower_3,32.940340147373874,29.936243944374894,29.801881,1.027143
3929,0.3,true_threat,APF,occluder,121,vehicle.carlamotors.firetruck,occluder,-5,centre,1,[1],198.45409083675196,-205.25469455508932,18.665883365502914,0.1070026466262377,lead_centre,116.02295705713117,18.655611652019587,18.42783,1.163254
3929,0.3,true_threat,APF,lead_left,123,vehicle.tesla.model3,leader,-4,left,0,[0],320.45458070613034,-201.74969615342758,23.818597425283382,0.17929100891600366,,,23.815134949695675,24.333146,0.877731
