frame,time_s,condition,controller,role,actor_id,blueprint,traffic_role,initial_lane_id,lane_name,lane_index,occupied_lane_indices,station_m,local_y_m,speed_mps,longitudinal_accel_mps2,leader_role,idm_gap_m,target_speed_mps,desired_speed_mps,time_headway_s
1271,0.05,empty_shadow,ADA,occluder,121,vehicle.carlamotors.firetruck,occluder,-5,centre,1,[1],195.79322472448607,-205.25484107541152,19.4723637365151,0.37883764152632743,lead_centre,115.99649821953398,19.44608825998168,19.060993,1.021082
1271,0.05,empty_shadow,ADA,lead_left,122,vehicle.mercedes.coupe_2020,leader,-4,left,0,[0],320.8141311359512,-201.75015506120837,23.777907731391974,1.8646644057915602,,,23.679344565408385,23.287836,0.948219
1271,0.05,empty_shadow,ADA,lead_centre,123,vehicle.nissan.patrol_2021,leader,-5,centre,1,[1],318.9123098982279,-205.25020896008573,21.596728660060393,0.8481213867247606,,,21.527345861925802,20.011235,1.074628
1271,0.05,empty_shadow,ADA,lead_right,124,vehicle.nissan.patrol_2021,leader,-6,right,2,[2],322.8802703180148,-208.74974054202346,24.52584797127298,1.6989138372584913,,,24.422630185982488,23.123141,0.908861
1271,0.05,empty_shadow,ADA,rear_centre,125,vehicle.tesla.model3,follower,-5,centre,1,[1],172.26740374568703,-205.2497441236416,17.667788732282492,-0.017928917142345745,occluder,16.8061277636867,17.672270834082656,20.183858,0.943297
1271,0.05,empty_shadow,ADA,follower_1,126,vehicle.tesla.model3,follower,-4,left,0,[0],142.92074925546865,-201.75031005796592,31.96223825975561,0.09971591059082527,ego,32.89281524196795,31.905066948117632,32.0,0.996942
1271,0.05,empty_shadow,ADA,follower_2,127,vehicle.mercedes.coupe_2020,follower,-4,left,0,[0],104.757476018326,-201.78925377575376,31.96225584445546,1.2404990128242086,follower_1,33.42949524464973,31.80830884569198,32.0,1.023943
1271,0.05,empty_shadow,ADA,follower_3,128,vehicle.mercedes.coupe_2020,follower,-4,left,0,[0],69.38699071153317,-201.78969287872852,31.161967778859694,1.2569180876601327,follower_2,30.656807327072045,31.040532777204152,32.0,0.992958
1271,0.05,empty_shadow,ADA,follower_4,129,vehicle.audi.a2,follower,-4,left,0,[0],35.0066043156086,-201.75070119912837,27.865985445601716,5.62976855340252,follower_3,30.02213608132314,27.604962438443845,30.125674,0.878966
1272,0.1,empty_shadow,ADA,occluder,121,vehicle.carlamotors.firetruck,occluder,-5,centre,1,[1],196.76740692684098,-205.2548902122703,19.490117339147577,0.35507205223611443,lead_centre,116.10215006364965,19.464709818254338,19.060993,1.021082
