frame,time_s,condition,controller,hidden_visible,hidden_lidar_hits,lidar_frame,lidar_time_s,lidar_is_new,semantic_lidar_reveal_armed,ego_station_m,ego_local_y_m,hidden_station_m,hidden_local_y_m,hidden_reference_y_m,hidden_lateral_error_m,hidden_commanded_ay_mps2,hidden_road_lateral_velocity_mps,hidden_observation_submitted,hidden_aware_plan,ego_speed_mps,ego_accel_mps2,ego_throttle,ego_brake,ego_steer,commanded_ackermann_steer_rad,target_speed_mps,steer_limit_rad,steering_envelope_active,shield_active,minimum_clearance_m,minimum_ttc_s,minimum_oriented_clearance_m,minimum_oriented_clearance_actor_role,minimum_ttc_2d_s,minimum_ttc_2d_actor_role,hidden_oriented_clearance_m,hidden_ttc_2d_s,plan_age_s,plan_source_frame,plan_status,plan_rejection_reason,new_plan,latest_plan_status,planner_total_s,planner_decision_s,planner_mpc_s,planner_field_s,low_level_updated,low_level_time_s,physics_control_cycle_time_s,physics_control_deadline_miss,occluder_station_m,ego_pass_clearance_ahead_occluder_m,hidden_pass_clearance_ahead_occluder_m,ego_target_lane_error_m,ego_centre_lane_overlap,hidden_centre_lane_overlap,concurrent_centre_lane_overlap,hidden_center_geometric_visible_now,hidden_center_los_blocked,hidden_footprint_fully_blocked,hidden_footprint_blocked_sample_count,hidden_footprint_sample_count,hidden_footprint_blocked_sample_fraction,hidden_center_in_range,hidden_center_in_horizontal_fov,hidden_center_geometric_range_m,hidden_center_geometric_bearing_rad,hidden_center_geometric_clear_streak,hidden_center_geometric_reveal_confirmed,occluder_speed_mps,occluder_accel_mps2,lead_left_speed_mps,lead_left_accel_mps2,lead_centre_speed_mps,lead_centre_accel_mps2,lead_right_speed_mps,lead_right_accel_mps2,rear_centre_speed_mps,rear_centre_accel_mps2,follower_1_speed_mps,follower_1_accel_mps2,follower_2_speed_mps,follower_2_accel_mps2,follower_3_speed_mps,follower_3_accel_mps2,follower_4_speed_mps,follower_4_accel_mps2
3950,0.05,empty_shadow,DREAM,0,0,3949,,0,0,174.10342885503826,-201.74872459180185,,,,,,,0,0,32.730667771265765,0.0,0.5773849487304688,0.0,-0.0019452826818451285,-0.0023766111116856337,32.66778806100857,0.006650721064230382,0,0,5.229035308211061,13.005126120009562,5.229046723426332,rear_centre,,,,,0.05,3949,ok,accepted,1,ok,0.4334571,0.0007853999850340188,0.3889859000046272,0.042931800009682775,1,0.0011891000000012752,0.014240399999998488,0,190.04536074332722,-22.622143432325828,,3.501275408198154,0,0,0,,,,,,,,,,,,0,18.406783259441447,0.16578689439684205,22.885110212820134,2.932167164644225,18.13415083092354,0.03990202103962262,22.299679942963554,1.753311065634567,18.07717040471127,0.6607818954253997,31.427354824347557,0.13275116953011673,31.252056918595233,1.2603488246913315,31.65317352215981,1.9586946644483196,30.090677246945376,0.19725827653428876
3951,0.1,empty_shadow,DREAM,0,0,3950,0.05,1,0,175.74112412429733,-201.74831849570938,,,,,,,0,0,32.77446747020079,0.8759939787005067,0.571542501449585,0.0,-0.0019452826818451285,-0.0023766111116856337,32.66778806100857,0.006632957456937161,0,0,5.935084812720972,13.22001914992476,5.935187999684828,rear_centre,,,,,0.1,3949,ok,accepted,0,ok,0.4334571,0.0007853999850340188,0.3889859000046272,0.042931800009682775,0,0.0011891000000012752,0.016942300000000188,0,190.9658930204332,-21.90498044017275,,3.501681504290616,0,0,0,,,,,,,,,,,,0,18.414569066490884,0.15571613692564737,23.125680292168813,4.811401586883785,18.138959272590874,0.09616883523952624,22.541098784266545,4.828376827447287,18.100136792694983,0.45932775950178223,31.43768691423976,0.20664180283018854,31.299999630397192,0.959100779558792,31.728031241024084,1.497154377869097,30.104383469724933,0.2741244589793152
3952,0.15000000000000002,empty_shadow,DREAM,0,0,3951,0.1,1,0,177.3804672229553,-201.7475608853069,,,,,,,0,0,32.796753795506504,0.44572650611428344,0.5679578185081482,0.0,-0.0020432963501662016,-0.0024963575415313244,32.36778949303114,0.006623946217733251,0,0,6.647872104581159,13.400823174111322,6.648165955627059,rear_centre,,,,,0.15000000000000002,3949,ok,accepted,0,ok,0.4334571,0.0007853999850340188,0.3889859000046272,0.042931800009682775,1,0.0016983000000010406,0.012252600000000058,0,191.88685253840274,-21.186596859484297,,3.5024391146930896,0,0,0,,,,,,,,,,,,0,18.421837982641534,0.14537831946618796,23.31371817309876,3.760757618531419,18.14556633797933,0.13214130891409995,22.73226852373673,3.823394790696023,18.11357406728749,0.26874549165477785,31.448715183651306,0.2205653953660261,31.336689200851172,0.7339715086846011,31.78232010858176,1.085777351150734,30.118532198899334,0.2829745876088222
3953,0.2,empty_shadow,DREAM,0,0,3952,0.15000000000000002,1,0,179.01929138226984,-201.74639146460694,,,,,,,0,0,32.77478488699502,-0.4393781702296451,0.5694541335105896,0.0,-0.0020432963501662016,-0.0024963575415313244,32.36778949303114,0.006632828983773807,0,0,7.200196014073171,13.562733623266993,7.199452605715163,occluder,,,,,0.2,3949,ok,accepted,0,ok,0.4334571,0.0007853999850340188,0.3889859000046272,0.042931800009682775,0,0.0016983000000010406,0.015093400000001367,0,192.80814774971208,-20.4690679114791,,3.503608535393056,0,0,0,,,,,,,,,,,,0,18.428572843506366,0.13469721381723818,23.439523078989303,2.516098117718324,18.1531690299734,0.15205383985360332,22.862313459338864,2.6008987131327754,18.116957707720406,0.06767280848994818,31.456861446558058,0.16292526764119225,31.364712707694114,0.5605920775352914,31.818622674553072,0.7260513191048281,30.129426990271828,0.21789583165272447
3954,0.25,empty_shadow,DREAM,0,0,3953,0.2,1,0,180.65698620907085,-201.74468837151963,,,,,,,0,0,32.752686720500904,-0.44196332988235554,0.5964347720146179,0.0,-0.001811020658351481,-0.0022125791292637587,32.067799784378415,0.006641782050602291,0,0,6.494500531533843,13.637832851839406,6.493508775773647,occluder,,,,,0.25,3949,ok,accepted,0,ok,0.4334571,0.0007853999850340188,0.3889859000046272,0.042931800009682775,1,0.0011813000000024942,0.00915629999999723,0,193.7297481367849,-19.75297347175092,,3.5053116284803707,0,0,0,,,,,,,,,,,,0,18.43475457540316,0.1236346347383698,23.50281844615014,1.2659073431863654,18.161263811027034,0.16189562009772804,22.9300224243248,1.3541793006831304,18.111725855009418,-0.10463705429036844,31.458953781846436,0.04184671794356246,31.385633206225613,0.4184841261857397,31.839187703342375,0.4113005756187409,30.134012269599147,0.09170559023794321
3955,0.3,empty_shadow,DREAM,0,0,3954,0.25,1,1,182.29736636396424,-201.74234349318056,,,,,,,0,0,32.84681016163856,1.8824688227530828,0.6085777282714844,0.0,-0.001811020658351481,-0.0022125791292637587,32.067799784378415,0.006603773276587079,0,0,5.789153426196584,13.464481584955632,5.787989400723502,occluder,,,,,0.3,3949,ok,accepted,0,ok,0.4334571,0.0007853999850340188,0.3889859000046272,0.042931800009682775,0,0.0011813000000024942,0.007906200000000752,0,194.65165369962125,-19.03449887969387,,3.507656506819444,0,0,0,,,,,,,,,,,,0,18.440373640571845,0.1123813007703935,23.51238570686096,0.19134521419741102,18.16961226272587,0.1669690323774259,22.943461596792428,0.26878345021574546,18.09627442883541,-0.3090285234015472,31.452905551206754,-0.12096459840034346,31.40024917087386,0.2923573555966919,31.846082760603675,0.13790114571468462,30.130453167050298,-0.07118204810350882
3956,0.35000000000000003,empty_shadow,DREAM,0,0,3955,0.30000000000000004,1,1,183.94174407670613,-201.73928008798538,,,,,,,0,0,32.91164346302879,1.296666027804605,0.5047784447669983,0.0,-0.0013181234244257212,-0.001610391540452838,31.767823244805253,0.006577781845519443,0,0,5.084022490019243,13.278609814418656,5.082832350747404,occluder,,,,,0.35000000000000003,3949,ok,accepted,0,ok,0.4334571,0.0007853999850340188,0.3889859000046272,0.042931800009682775,1,0.0017990999999994983,0.017565399999998732,0,195.5738339258501,-18.31230139318083,,3.510719912014622,0,0,0,,,,,,,,,,,,0,18.44541096624751,0.10074651143784284,23.481946328237044,-0.608787572480559,18.178187682229687,0.17150838859892906,22.915930918186206,-0.5506135711327156,18.07471567310638,-0.431175114271573,31.43809114676712,-0.29628807369316024,31.40883100717092,0.1716508072622081,31.8410320896585,-0.10101341719003637,30.11838728623885,-0.24131761432783408
3957,0.4,empty_shadow,DREAM,0,0,3956,0.35000000000000003,1,1,185.58847138255746,-201.7354529417516,,,,,,,0,0,32.9477626177076,0.7223830935762976,0.42585015296936035,0.0,-0.0013181234244257212,-0.001610391540452838,31.767823244805253,0.006563368310395558,0,0,4.382615222175338,13.100795476578934,4.381622790227708,occluder,,,,,0.4,3949,ok,accepted,0,ok,0.4334571,0.0007853999850340188,0.3889859000046272,0.042931800009682775,0,0.0017990999999994983,0.009548099999999948,0,196.49625828227897,-17.58799844375838,,3.514547058248411,0,0,0,,,,,,,,,,,,0,18.449845570520296,0.08869208406056134,23.426310872633323,-1.1127091120739951,18.187079725104716,0.17784085742592343,22.862113160651695,-1.0763551497576098,18.0415678673782,-0.6629561140228604,31.41525252756768,-0.4567723689176047,31.411384275688047,0.051067169684847875,31.8254318702169,-0.3120043854158775,30.09877783670803,-0.3921889899732911
3958,0.45,empty_shadow,DREAM,0,0,3957,0.4,1,1,187.2362054977481,-201.73083199497708,,,,,,,0,0,32.96057582971935,0.25626424023499794,0.36747321486473083,0.0,-0.000630564521998167,-0.0007703799055889249,31.46785907477378,0.0065582665141162904,0,0,3.6895408240519108,12.939694660609018,3.6890886279606345,occluder,,,,,0.45,3949,ok,accepted,0,ok,0.4334571,0.0007853999850340188,0.3889859000046272,0.042931800009682775,1,0.0011744000000000199,0.008980099999998714,0,197.41886574937132,-16.862871795660084,,3.5191680050229195,0,0,0,,,,,,,,,,,,0,18.45366410184139,0.07637062574054813,23.35758909732497,-1.3744355061601377,18.19641236624868,0.1866528241548045,22.794169578128262,-1.3588716493325563,18.00676257572704,-0.6961058322335938,31.386066253771116,-0.5837254619186899,31.40778508197077,-0.0719836767884134,31.800390271415143,-0.5008319702591434,30.07341391207285,-0.5072784928269575
3959,0.5,empty_shadow,DREAM,0,0,3958,0.45,1,1,188.8839698494241,-201.72538706323036,,,,,,,0,0,32.95508872589198,-0.10974207654740553,0.322441428899765,0.0,-0.000630564521998167,-0.0007703799055889249,31.46785907477378,0.0065604505684825854,0,0,3.01206494668319,12.799543404163039,3.0126778084171875,occluder,,,,,0.5,3949,ok,accepted,0,ok,0.4334571,0.0007853999850340188,0.3889859000046272,0.042931800009682775,0,0.0011744000000000199,0.014655899999997501,0,198.3416563219218,-16.137898016534564,,3.5246129367696426,0,0,0,,,,,,,,,,,,0,18.456855116824357,0.06382029965901183,23.284646359330818,-1.4588547598729038,18.206271437972934,0.19718143652423517,22.72110095007849,-1.461372559818794,17.958170969260554,-0.9718321281401484,31.35268190769798,-0.6676869092680098,31.39793646126323,-0.1969646829235692,31.76675224960484,-0.6727604278790175,30.044427927319166,-0.5797196954600836
